person_relationship_id,person_relationship_sequence,person_id_1,relationship_type,person_id_2,relationship_category,reference_id,relationship_notes
Zabad_2:Tahath_4:2845,2845,Zabad_2,son,Tahath_4,explicit,1CH 7:21,
Zabad_2:Shuthelah_2:2846,2846,Zabad_2,father,Shuthelah_2,logical,1CH 7:21,
Shuthelah_2:Zabad_2:2847,2847,Shuthelah_2,son,Zabad_2,explicit,1CH 7:21,
Ephraim_1:Ezer_3:2848,2848,Ephraim_1,father,Ezer_3,logical,1CH 7:21,
Ezer_3:Ephraim_1:2849,2849,Ezer_3,son,Ephraim_1,explicit,1CH 7:21,
Ephraim_1:Elead_1:2850,2850,Ephraim_1,father,Elead_1,logical,1CH 7:21,
Elead_1:Ephraim_1:2851,2851,Elead_1,son,Ephraim_1,explicit,1CH 7:21,
Ephraim_1:Beriah_2:2852,2852,Ephraim_1,father,Beriah_2,logical,1CH 7:23,
Beriah_2:Ephraim_1:2853,2853,Beriah_2,son,Ephraim_1,explicit,1CH 7:23,
Beriah_2:Sheerah_1:2854,2854,Beriah_2,father,Sheerah_1,logical,1CH 7:24,
Sheerah_1:Beriah_2:2855,2855,Sheerah_1,daughter,Beriah_2,explicit,1CH 7:24,
Beriah_2:Rephah_1:2856,2856,Beriah_2,father,Rephah_1,logical,1CH 7:25,
Rephah_1:Beriah_2:2857,2857,Rephah_1,son,Beriah_2,explicit,1CH 7:25,
Beriah_2:Resheph_1:2858,2858,Beriah_2,father,Resheph_1,logical,1CH 7:25,
Resheph_1:Beriah_2:2859,2859,Resheph_1,son,Beriah_2,explicit,1CH 7:25,
Resheph_1:Telah_1:2860,2860,Resheph_1,father,Telah_1,logical,1CH 7:25,
Telah_1:Resheph_1:2861,2861,Telah_1,son,Resheph_1,explicit,1CH 7:25,
Telah_1:Tahan_2:2862,2862,Telah_1,father,Tahan_2,logical,1CH 7:25,
Tahan_2:Telah_1:2863,2863,Tahan_2,son,Telah_1,explicit,1CH 7:25,
Tahan_2:Ladan_1:2864,2864,Tahan_2,father,Ladan_1,logical,1CH 7:26,
Ladan_1:Tahan_2:2865,2865,Ladan_1,son,Tahan_2,explicit,1CH 7:26,
Ladan_1:Ammihud_1:2866,2866,Ladan_1,father,Ammihud_1,logical,1CH 7:26,
Ammihud_1:Ladan_1:2867,2867,Ammihud_1,son,Ladan_1,explicit,1CH 7:26,
Malchiel_1:Birzaith_1:2868,2868,Malchiel_1,father,Birzaith_1,explicit,1CH 7:31,
Birzaith_1:Malchiel_1:2869,2869,Birzaith_1,son,Malchiel_1,logical,1CH 7:31,
Heber_1:Japhlet_1:2870,2870,Heber_1,father,Japhlet_1,explicit,1CH 7:32,
Japhlet_1:Heber_1:2871,2871,Japhlet_1,son,Heber_1,logical,1CH 7:32,
Heber_1:Shomer_2:2872,2872,Heber_1,father,Shomer_2,explicit,1CH 7:32,
Shomer_2:Heber_1:2873,2873,Shomer_2,son,Heber_1,logical,1CH 7:32,
Heber_1:Hotham_1:2874,2874,Heber_1,father,Hotham_1,explicit,1CH 7:32,
Hotham_1:Heber_1:2875,2875,Hotham_1,son,Heber_1,logical,1CH 7:32,
Heber_1:Shua_2:2876,2876,Heber_1,father,Shua_2,explicit,1CH 7:32,
Shua_2:Heber_1:2877,2877,Shua_2,daughter,Heber_1,logical,1CH 7:32,
Japhlet_1:Pasach_1:2878,2878,Japhlet_1,father,Pasach_1,logical,1CH 7:33,
Pasach_1:Japhlet_1:2879,2879,Pasach_1,son,Japhlet_1,explicit,1CH 7:33,
Japhlet_1:Bimhal_1:2880,2880,Japhlet_1,father,Bimhal_1,logical,1CH 7:33,
Bimhal_1:Japhlet_1:2881,2881,Bimhal_1,son,Japhlet_1,explicit,1CH 7:33,
Japhlet_1:Ashvath_1:2882,2882,Japhlet_1,father,Ashvath_1,logical,1CH 7:33,
Ashvath_1:Japhlet_1:2883,2883,Ashvath_1,son,Japhlet_1,explicit,1CH 7:33,
Shomer_2:Ahi_2:2884,2884,Shomer_2,father,Ahi_2,logical,1CH 7:34,
Ahi_2:Shomer_2:2885,2885,Ahi_2,son,Shomer_2,explicit,1CH 7:34,
Shomer_2:Rohgah_1:2886,2886,Shomer_2,father,Rohgah_1,logical,1CH 7:34,
Rohgah_1:Shomer_2:2887,2887,Rohgah_1,son,Shomer_2,explicit,1CH 7:34,
Shomer_2:Jehubbah_1:2888,2888,Shomer_2,father,Jehubbah_1,logical,1CH 7:34,
Jehubbah_1:Shomer_2:2889,2889,Jehubbah_1,son,Shomer_2,explicit,1CH 7:34,
Shomer_2:Aram_3:2890,2890,Shomer_2,father,Aram_3,logical,1CH 7:34,
Aram_3:Shomer_2:2891,2891,Aram_3,son,Shomer_2,explicit,1CH 7:34,
Hotham_1:Zophah_1:2892,2892,Hotham_1,father,Zophah_1,logical,1CH 7:35,
Zophah_1:Hotham_1:2893,2893,Zophah_1,son,Hotham_1,explicit,1CH 7:35,
Hotham_1:Imna_1:2894,2894,Hotham_1,father,Imna_1,logical,1CH 7:35,
Imna_1:Hotham_1:2895,2895,Imna_1,son,Hotham_1,explicit,1CH 7:35,
Hotham_1:Shelesh_1:2896,2896,Hotham_1,father,Shelesh_1,logical,1CH 7:35,
Shelesh_1:Hotham_1:2897,2897,Shelesh_1,son,Hotham_1,explicit,1CH 7:35,
Hotham_1:Amal_1:2898,2898,Hotham_1,father,Amal_1,logical,1CH 7:35,
Amal_1:Hotham_1:2899,2899,Amal_1,son,Hotham_1,explicit,1CH 7:35,
Zophah_1:Suah_1:2900,2900,Zophah_1,father,Suah_1,logical,1CH 7:36,
Suah_1:Zophah_1:2901,2901,Suah_1,son,Zophah_1,explicit,1CH 7:36,
Zophah_1:Harnepher_1:2902,2902,Zophah_1,father,Harnepher_1,logical,1CH 7:36,
Harnepher_1:Zophah_1:2903,2903,Harnepher_1,son,Zophah_1,explicit,1CH 7:36,
Zophah_1:Shual_1:2904,2904,Zophah_1,father,Shual_1,logical,1CH 7:36,
Shual_1:Zophah_1:2905,2905,Shual_1,son,Zophah_1,explicit,1CH 7:36,
Zophah_1:Beri_1:2906,2906,Zophah_1,father,Beri_1,logical,1CH 7:36,
Beri_1:Zophah_1:2907,2907,Beri_1,son,Zophah_1,explicit,1CH 7:36,
Zophah_1:Imrah_1:2908,2908,Zophah_1,father,Imrah_1,logical,1CH 7:36,
Imrah_1:Zophah_1:2909,2909,Imrah_1,son,Zophah_1,explicit,1CH 7:36,
Zophah_1:Bezer_1:2910,2910,Zophah_1,father,Bezer_1,logical,1CH 7:37,
Bezer_1:Zophah_1:2911,2911,Bezer_1,son,Zophah_1,explicit,1CH 7:37,
Zophah_1:Hodaviah_3:2912,2912,Zophah_1,father,Hodaviah_3,logical,1CH 7:37,
Hodaviah_3:Zophah_1:2913,2913,Hodaviah_3,son,Zophah_1,explicit,1CH 7:37,
Zophah_1:Shamma_1:2914,2914,Zophah_1,father,Shamma_1,logical,1CH 7:37,
Shamma_1:Zophah_1:2915,2915,Shamma_1,son,Zophah_1,explicit,1CH 7:37,
Zophah_1:Shilshah_1:2916,2916,Zophah_1,father,Shilshah_1,logical,1CH 7:37,
Shilshah_1:Zophah_1:2917,2917,Shilshah_1,son,Zophah_1,explicit,1CH 7:37,
Zophah_1:Ithran_2:2918,2918,Zophah_1,father,Ithran_2,logical,1CH 7:37,
Ithran_2:Zophah_1:2919,2919,Ithran_2,son,Zophah_1,explicit,1CH 7:37,
Zophah_1:Beera_1:2920,2920,Zophah_1,father,Beera_1,logical,1CH 7:37,
Beera_1:Zophah_1:2921,2921,Beera_1,son,Zophah_1,explicit,1CH 7:37,
Ithran_2:Jephunneh_2:2922,2922,Ithran_2,father,Jephunneh_2,logical,1CH 7:38,
Jephunneh_2:Ithran_2:2923,2923,Jephunneh_2,son,Ithran_2,explicit,1CH 7:38,
Ithran_2:Pispa_1:2924,2924,Ithran_2,father,Pispa_1,logical,1CH 7:38,
Pispa_1:Ithran_2:2925,2925,Pispa_1,son,Ithran_2,explicit,1CH 7:38,
Ithran_2:Ara_1:2926,2926,Ithran_2,father,Ara_1,logical,1CH 7:38,
Ara_1:Ithran_2:2927,2927,Ara_1,son,Ithran_2,explicit,1CH 7:38,
Jephunneh_2:Arah_1:2928,2928,Jephunneh_2,father,Arah_1,logical,1CH 7:39,
Arah_1:Jephunneh_2:2929,2929,Arah_1,son,Jephunneh_2,explicit,1CH 7:39,
Jephunneh_2:Hanniel_2:2930,2930,Jephunneh_2,father,Hanniel_2,logical,1CH 7:39,
Hanniel_2:Jephunneh_2:2931,2931,Hanniel_2,son,Jephunneh_2,explicit,1CH 7:39,
Jephunneh_2:Rizia_1:2932,2932,Jephunneh_2,father,Rizia_1,logical,1CH 7:39,
Rizia_1:Jephunneh_2:2933,2933,Rizia_1,son,Jephunneh_2,explicit,1CH 7:39,
Benjamin_1:Rapha_1:2934,2934,Benjamin_1,father,Rapha_1,explicit,1CH 8:2,
Rapha_1:Benjamin_1:2935,2935,Rapha_1,son,Benjamin_1,logical,1CH 8:2,
Bela_2:Abihud_1:2936,2936,Bela_2,father,Abihud_1,logical,1CH 8:3,
Abihud_1:Bela_2:2937,2937,Abihud_1,son,Bela_2,explicit,1CH 8:3,
Bela_2:Ahoah_1:2938,2938,Bela_2,father,Ahoah_1,logical,1CH 8:4,
Ahoah_1:Bela_2:2939,2939,Ahoah_1,son,Bela_2,explicit,1CH 8:4,
Bela_2:Gera_3:2940,2940,Bela_2,father,Gera_3,logical,1CH 8:5,
Gera_3:Bela_2:2941,2941,Gera_3,son,Bela_2,explicit,1CH 8:5,
Ehud_2:Naaman_3:2942,2942,Ehud_2,father,Naaman_3,logical,1CH 8:7,
Naaman_3:Ehud_2:2943,2943,Naaman_3,son,Ehud_2,explicit,1CH 8:7,
Ehud_2:Ahijah_4:2944,2944,Ehud_2,father,Ahijah_4,logical,1CH 8:7,
Ahijah_4:Ehud_2:2945,2945,Ahijah_4,son,Ehud_2,explicit,1CH 8:7,
Ehud_2:Gera_4:2946,2946,Ehud_2,father,Gera_4,logical,1CH 8:7,
Gera_4:Ehud_2:2947,2947,Gera_4,son,Ehud_2,explicit,1CH 8:7,
Gera_4:Uzzah_3:2948,2948,Gera_4,father,Uzzah_3,logical,1CH 8:7,
Uzzah_3:Gera_4:2949,2949,Uzzah_3,son,Gera_4,explicit,1CH 8:7,
Gera_4:Ahihud_2:2950,2950,Gera_4,father,Ahihud_2,logical,1CH 8:7,
Ahihud_2:Gera_4:2951,2951,Ahihud_2,son,Gera_4,explicit,1CH 8:7,
Gera_4:Shaharaim_1:2952,2952,Gera_4,father,Shaharaim_1,logical,1CH 8:8,
Shaharaim_1:Gera_4:2953,2953,Shaharaim_1,son,Gera_4,explicit,1CH 8:8,
Shaharaim_1:Hushim_3:2954,2954,Shaharaim_1,husband,Hushim_3,logical,1CH 8:8,
Hushim_3:Shaharaim_1:2955,2955,Hushim_3,wife,Shaharaim_1,explicit,1CH 8:8,
Shaharaim_1:Baara_1:2956,2956,Shaharaim_1,husband,Baara_1,logical,1CH 8:8,
Baara_1:Shaharaim_1:2957,2957,Baara_1,wife,Shaharaim_1,explicit,1CH 8:8,
Shaharaim_1:Hodesh_1:2958,2958,Shaharaim_1,husband,Hodesh_1,logical,1CH 8:9,
Hodesh_1:Shaharaim_1:2959,2959,Hodesh_1,wife,Shaharaim_1,explicit,1CH 8:9,
Shaharaim_1:Jobab_4:2960,2960,Shaharaim_1,father,Jobab_4,explicit,1CH 8:9,
Jobab_4:Shaharaim_1:2961,2961,Jobab_4,son,Shaharaim_1,logical,1CH 8:9,
Shaharaim_1:Zibia_1:2962,2962,Shaharaim_1,father,Zibia_1,explicit,1CH 8:9,
Zibia_1:Shaharaim_1:2963,2963,Zibia_1,son,Shaharaim_1,logical,1CH 8:9,
Shaharaim_1:Mesha_3:2964,2964,Shaharaim_1,father,Mesha_3,explicit,1CH 8:9,
Mesha_3:Shaharaim_1:2965,2965,Mesha_3,son,Shaharaim_1,logical,1CH 8:9,
Shaharaim_1:Malcam_1:2966,2966,Shaharaim_1,father,Malcam_1,explicit,1CH 8:9,
Malcam_1:Shaharaim_1:2967,2967,Malcam_1,son,Shaharaim_1,logical,1CH 8:9,
Shaharaim_1:Jeuz_1:2968,2968,Shaharaim_1,father,Jeuz_1,explicit,1CH 8:10,
Jeuz_1:Shaharaim_1:2969,2969,Jeuz_1,son,Shaharaim_1,logical,1CH 8:10,
Shaharaim_1:Sachia_1:2970,2970,Shaharaim_1,father,Sachia_1,explicit,1CH 8:10,
Sachia_1:Shaharaim_1:2971,2971,Sachia_1,son,Shaharaim_1,logical,1CH 8:10,
Shaharaim_1:Mirmah_1:2972,2972,Shaharaim_1,father,Mirmah_1,explicit,1CH 8:10,
Mirmah_1:Shaharaim_1:2973,2973,Mirmah_1,son,Shaharaim_1,logical,1CH 8:10,
Hodesh_1:Jobab_4:2974,2974,Hodesh_1,mother,Jobab_4,logical,1CH 8:9,
Jobab_4:Hodesh_1:2975,2975,Jobab_4,son,Hodesh_1,logical,1CH 8:9,
Hodesh_1:Zibia_1:2976,2976,Hodesh_1,mother,Zibia_1,logical,1CH 8:9,
Zibia_1:Hodesh_1:2977,2977,Zibia_1,son,Hodesh_1,logical,1CH 8:9,
Hodesh_1:Mesha_3:2978,2978,Hodesh_1,mother,Mesha_3,logical,1CH 8:9,
Mesha_3:Hodesh_1:2979,2979,Mesha_3,son,Hodesh_1,logical,1CH 8:9,
Hodesh_1:Malcam_1:2980,2980,Hodesh_1,mother,Malcam_1,logical,1CH 8:9,
Malcam_1:Hodesh_1:2981,2981,Malcam_1,son,Hodesh_1,logical,1CH 8:9,
Hodesh_1:Jeuz_1:2982,2982,Hodesh_1,mother,Jeuz_1,logical,1CH 8:10,
Jeuz_1:Hodesh_1:2983,2983,Jeuz_1,son,Hodesh_1,logical,1CH 8:10,
Hodesh_1:Sachia_1:2984,2984,Hodesh_1,mother,Sachia_1,logical,1CH 8:10,
Sachia_1:Hodesh_1:2985,2985,Sachia_1,son,Hodesh_1,logical,1CH 8:10,
Hodesh_1:Mirmah_1:2986,2986,Hodesh_1,mother,Mirmah_1,logical,1CH 8:10,
Mirmah_1:Hodesh_1:2987,2987,Mirmah_1,son,Hodesh_1,logical,1CH 8:10,
Shaharaim_1:Abitub_1:2988,2988,Shaharaim_1,father,Abitub_1,explicit,1CH 8:11,
Abitub_1:Shaharaim_1:2989,2989,Abitub_1,son,Shaharaim_1,logical,1CH 8:11,
Shaharaim_1:Elpaal_1:2990,2990,Shaharaim_1,father,Elpaal_1,explicit,1CH 8:11,
Elpaal_1:Shaharaim_1:2991,2991,Elpaal_1,son,Shaharaim_1,logical,1CH 8:11,
Hushim_3:Abitub_1:2992,2992,Hushim_3,father,Abitub_1,explicit,1CH 8:11,
Abitub_1:Hushim_3:2993,2993,Abitub_1,son,Hushim_3,logical,1CH 8:11,
Hushim_3:Elpaal_1:2994,2994,Hushim_3,father,Elpaal_1,explicit,1CH 8:11,
Elpaal_1:Hushim_3:2995,2995,Elpaal_1,son,Hushim_3,logical,1CH 8:11,
Elpaal_1:Eber_3:2996,2996,Elpaal_1,father,Eber_3,logical,1CH 8:12,
Eber_3:Elpaal_1:2997,2997,Eber_3,son,Elpaal_1,explicit,1CH 8:12,
Elpaal_1:Misham_1:2998,2998,Elpaal_1,father,Misham_1,logical,1CH 8:12,
Misham_1:Elpaal_1:2999,2999,Misham_1,son,Elpaal_1,explicit,1CH 8:12,
Elpaal_1:Shemed_1:3000,3000,Elpaal_1,father,Shemed_1,logical,1CH 8:12,
Shemed_1:Elpaal_1:3001,3001,Shemed_1,son,Elpaal_1,explicit,1CH 8:12,
Elpaal_1:Beriah_3:3002,3002,Elpaal_1,father,Beriah_3,logical,1CH 8:13,
Beriah_3:Elpaal_1:3003,3003,Beriah_3,son,Elpaal_1,explicit,1CH 8:13,
Elpaal_1:Shema_3:3004,3004,Elpaal_1,father,Shema_3,logical,1CH 8:13,
Shema_3:Elpaal_1:3005,3005,Shema_3,son,Elpaal_1,explicit,1CH 8:13,
Elpaal_1:Ahio_2:3006,3006,Elpaal_1,father,Ahio_2,logical,1CH 8:14,
Ahio_2:Elpaal_1:3007,3007,Ahio_2,son,Elpaal_1,explicit,1CH 8:14,
Elpaal_1:Shashak_1:3008,3008,Elpaal_1,father,Shashak_1,logical,1CH 8:14,
Shashak_1:Elpaal_1:3009,3009,Shashak_1,son,Elpaal_1,explicit,1CH 8:14,
Elpaal_1:Jeremoth_2:3010,3010,Elpaal_1,father,Jeremoth_2,logical,1CH 8:14,
Jeremoth_2:Elpaal_1:3011,3011,Jeremoth_2,son,Elpaal_1,explicit,1CH 8:14,
Beriah_3:Zebadiah_1:3012,3012,Beriah_3,father,Zebadiah_1,logical,1CH 8:15,
Zebadiah_1:Beriah_3:3013,3013,Zebadiah_1,son,Beriah_3,explicit,1CH 8:15,
Beriah_3:Arad_1:3014,3014,Beriah_3,father,Arad_1,logical,1CH 8:15,
Arad_1:Beriah_3:3015,3015,Arad_1,son,Beriah_3,explicit,1CH 8:15,
Beriah_3:Eder_1:3016,3016,Beriah_3,father,Eder_1,logical,1CH 8:15,
Eder_1:Beriah_3:3017,3017,Eder_1,son,Beriah_3,explicit,1CH 8:15,
Beriah_3:Michael_5:3018,3018,Beriah_3,father,Michael_5,logical,1CH 8:16,
Michael_5:Beriah_3:3019,3019,Michael_5,son,Beriah_3,explicit,1CH 8:16,
Beriah_3:Ishpah_1:3020,3020,Beriah_3,father,Ishpah_1,logical,1CH 8:16,
Ishpah_1:Beriah_3:3021,3021,Ishpah_1,son,Beriah_3,explicit,1CH 8:16,
Beriah_3:Joha_1:3022,3022,Beriah_3,father,Joha_1,logical,1CH 8:16,
Joha_1:Beriah_3:3023,3023,Joha_1,son,Beriah_3,explicit,1CH 8:16,
Elpaal_1:Zebadiah_2:3024,3024,Elpaal_1,father,Zebadiah_2,logical,1CH 8:17,
Zebadiah_2:Elpaal_1:3025,3025,Zebadiah_2,son,Elpaal_1,explicit,1CH 8:17,
Elpaal_1:Meshullam_4:3026,3026,Elpaal_1,father,Meshullam_4,logical,1CH 8:17,
Meshullam_4:Elpaal_1:3027,3027,Meshullam_4,son,Elpaal_1,explicit,1CH 8:17,
Elpaal_1:Hizki_1:3028,3028,Elpaal_1,father,Hizki_1,logical,1CH 8:17,
Hizki_1:Elpaal_1:3029,3029,Hizki_1,son,Elpaal_1,explicit,1CH 8:17,
Elpaal_1:Heber_4:3030,3030,Elpaal_1,father,Heber_4,logical,1CH 8:17,
Heber_4:Elpaal_1:3031,3031,Heber_4,son,Elpaal_1,explicit,1CH 8:17,
Elpaal_1:Ishmerai_1:3032,3032,Elpaal_1,father,Ishmerai_1,logical,1CH 8:18,
Ishmerai_1:Elpaal_1:3033,3033,Ishmerai_1,son,Elpaal_1,explicit,1CH 8:18,
Elpaal_1:Izliah_1:3034,3034,Elpaal_1,father,Izliah_1,logical,1CH 8:18,
Izliah_1:Elpaal_1:3035,3035,Izliah_1,son,Elpaal_1,explicit,1CH 8:18,
Elpaal_1:Jobab_5:3036,3036,Elpaal_1,father,Jobab_5,logical,1CH 8:18,
Jobab_5:Elpaal_1:3037,3037,Jobab_5,son,Elpaal_1,explicit,1CH 8:18,
Shema_3:Jakim_1:3038,3038,Shema_3,father,Jakim_1,logical,1CH 8:19,
Jakim_1:Shema_3:3039,3039,Jakim_1,son,Shema_3,explicit,1CH 8:19,
Shema_3:Zichri_2:3040,3040,Shema_3,father,Zichri_2,logical,1CH 8:19,
Zichri_2:Shema_3:3041,3041,Zichri_2,son,Shema_3,explicit,1CH 8:19,
Shema_3:Zabdi_2:3042,3042,Shema_3,father,Zabdi_2,logical,1CH 8:19,
Zabdi_2:Shema_3:3043,3043,Zabdi_2,son,Shema_3,explicit,1CH 8:19,
Shema_3:Elienai_1:3044,3044,Shema_3,father,Elienai_1,logical,1CH 8:20,
Elienai_1:Shema_3:3045,3045,Elienai_1,son,Shema_3,explicit,1CH 8:20,
Shema_3:Zillethai_1:3046,3046,Shema_3,father,Zillethai_1,logical,1CH 8:20,
Zillethai_1:Shema_3:3047,3047,Zillethai_1,son,Shema_3,explicit,1CH 8:20,
Shema_3:Eliel_2:3048,3048,Shema_3,father,Eliel_2,logical,1CH 8:20,
Eliel_2:Shema_3:3049,3049,Eliel_2,son,Shema_3,explicit,1CH 8:20,
Shema_3:Adaiah_3:3050,3050,Shema_3,father,Adaiah_3,logical,1CH 8:21,
Adaiah_3:Shema_3:3051,3051,Adaiah_3,son,Shema_3,explicit,1CH 8:21,
Shema_3:Beraiah_1:3052,3052,Shema_3,father,Beraiah_1,logical,1CH 8:21,
Beraiah_1:Shema_3:3053,3053,Beraiah_1,son,Shema_3,explicit,1CH 8:21,
Shema_3:Shimrath_1:3054,3054,Shema_3,father,Shimrath_1,logical,1CH 8:21,
Shimrath_1:Shema_3:3055,3055,Shimrath_1,son,Shema_3,explicit,1CH 8:21,
Shashak_1:Ishpan_1:3056,3056,Shashak_1,father,Ishpan_1,logical,1CH 8:22,
Ishpan_1:Shashak_1:3057,3057,Ishpan_1,son,Shashak_1,explicit,1CH 8:22,
Shashak_1:Eber_4:3058,3058,Shashak_1,father,Eber_4,logical,1CH 8:22,
Eber_4:Shashak_1:3059,3059,Eber_4,son,Shashak_1,explicit,1CH 8:22,
Shashak_1:Eliel_3:3060,3060,Shashak_1,father,Eliel_3,logical,1CH 8:22,
Eliel_3:Shashak_1:3061,3061,Eliel_3,son,Shashak_1,explicit,1CH 8:22,
Shashak_1:Abdon_2:3062,3062,Shashak_1,father,Abdon_2,logical,1CH 8:23,
Abdon_2:Shashak_1:3063,3063,Abdon_2,son,Shashak_1,explicit,1CH 8:23,
Shashak_1:Zichri_3:3064,3064,Shashak_1,father,Zichri_3,logical,1CH 8:23,
Zichri_3:Shashak_1:3065,3065,Zichri_3,son,Shashak_1,explicit,1CH 8:23,
Shashak_1:Hanan_1:3066,3066,Shashak_1,father,Hanan_1,logical,1CH 8:23,
Hanan_1:Shashak_1:3067,3067,Hanan_1,son,Shashak_1,explicit,1CH 8:23,
Shashak_1:Hananiah_2:3068,3068,Shashak_1,father,Hananiah_2,logical,1CH 8:24,
Hananiah_2:Shashak_1:3069,3069,Hananiah_2,son,Shashak_1,explicit,1CH 8:24,
Shashak_1:Elam_2:3070,3070,Shashak_1,father,Elam_2,logical,1CH 8:24,
Elam_2:Shashak_1:3071,3071,Elam_2,son,Shashak_1,explicit,1CH 8:24,
Shashak_1:Anthothijah_1:3072,3072,Shashak_1,father,Anthothijah_1,logical,1CH 8:24,
Anthothijah_1:Shashak_1:3073,3073,Anthothijah_1,son,Shashak_1,explicit,1CH 8:24,
Shashak_1:Iphdeiah_1:3074,3074,Shashak_1,father,Iphdeiah_1,logical,1CH 8:25,
Iphdeiah_1:Shashak_1:3075,3075,Iphdeiah_1,son,Shashak_1,explicit,1CH 8:25,
Shashak_1:Penuel_2:3076,3076,Shashak_1,father,Penuel_2,logical,1CH 8:25,
Penuel_2:Shashak_1:3077,3077,Penuel_2,son,Shashak_1,explicit,1CH 8:25,
Jeremoth_2:Shamsherai_1:3078,3078,Jeremoth_2,father,Shamsherai_1,logical,1CH 8:26,
Shamsherai_1:Jeremoth_2:3079,3079,Shamsherai_1,son,Jeremoth_2,explicit,1CH 8:26,
Jeremoth_2:Shehariah_1:3080,3080,Jeremoth_2,father,Shehariah_1,logical,1CH 8:26,
Shehariah_1:Jeremoth_2:3081,3081,Shehariah_1,son,Jeremoth_2,explicit,1CH 8:26,
Jeremoth_2:Athaliah_2:3082,3082,Jeremoth_2,father,Athaliah_2,logical,1CH 8:26,
Athaliah_2:Jeremoth_2:3083,3083,Athaliah_2,son,Jeremoth_2,explicit,1CH 8:26,
Jeremoth_2:Jaareshiah_1:3084,3084,Jeremoth_2,father,Jaareshiah_1,logical,1CH 8:27,
Jaareshiah_1:Jeremoth_2:3085,3085,Jaareshiah_1,son,Jeremoth_2,explicit,1CH 8:27,
Jeremoth_2:Elijah_2:3086,3086,Jeremoth_2,father,Elijah_2,logical,1CH 8:27,
Elijah_2:Jeremoth_2:3087,3087,Elijah_2,son,Jeremoth_2,explicit,1CH 8:27,
Jeremoth_2:Zichri_4:3088,3088,Jeremoth_2,father,Zichri_4,logical,1CH 8:27,
Zichri_4:Jeremoth_2:3089,3089,Zichri_4,son,Jeremoth_2,explicit,1CH 8:27,
Jeiel_2:Maacah_6:3090,3090,Jeiel_2,husband,Maacah_6,logical,1CH 8:29,
Maacah_6:Jeiel_2:3091,3091,Maacah_6,wife,Jeiel_2,explicit,1CH 8:29,
Jeiel_2:Abdon_3:3092,3092,Jeiel_2,father,Abdon_3,logical,1CH 8:30,
Abdon_3:Jeiel_2:3093,3093,Abdon_3,son,Jeiel_2,explicit,1CH 8:30,
Jeiel_2:Zur_3:3094,3094,Jeiel_2,father,Zur_3,logical,1CH 8:30,
Zur_3:Jeiel_2:3095,3095,Zur_3,son,Jeiel_2,explicit,1CH 8:30,
Jeiel_2:Kish_2:3096,3096,Jeiel_2,father,Kish_2,logical,1CH 8:30,
Kish_2:Jeiel_2:3097,3097,Kish_2,son,Jeiel_2,explicit,1CH 8:30,
Jeiel_2:Baal_2:3098,3098,Jeiel_2,father,Baal_2,logical,1CH 8:30,
Baal_2:Jeiel_2:3099,3099,Baal_2,son,Jeiel_2,explicit,1CH 8:30,
Jeiel_2:Nadab_4:3100,3100,Jeiel_2,father,Nadab_4,logical,1CH 8:30,
Nadab_4:Jeiel_2:3101,3101,Nadab_4,son,Jeiel_2,explicit,1CH 8:30,
Jeiel_2:Gedor_3:3102,3102,Jeiel_2,father,Gedor_3,logical,1CH 8:31,
Gedor_3:Jeiel_2:3103,3103,Gedor_3,son,Jeiel_2,explicit,1CH 8:31,
Jeiel_2:Ahio_3:3104,3104,Jeiel_2,father,Ahio_3,logical,1CH 8:31,
Ahio_3:Jeiel_2:3105,3105,Ahio_3,son,Jeiel_2,explicit,1CH 8:31,
Jeiel_2:Zecher_1:3106,3106,Jeiel_2,father,Zecher_1,logical,1CH 8:31,
Zecher_1:Jeiel_2:3107,3107,Zecher_1,son,Jeiel_2,explicit,1CH 8:31,
Jeiel_2:Mikloth_1:3108,3108,Jeiel_2,father,Mikloth_1,logical,1CH 8:32,
Mikloth_1:Jeiel_2:3109,3109,Mikloth_1,son,Jeiel_2,explicit,1CH 8:32,
Mikloth_1:Shimeah_1:3110,3110,Mikloth_1,father,Shimeah_1,explicit,1CH 8:32,
Shimeah_1:Mikloth_1:3111,3111,Shimeah_1,son,Mikloth_1,logical,1CH 8:32,
Mephibosheth_1:Micah_3:3112,3112,Mephibosheth_1,father,Micah_3,explicit,1CH 8:34,
Micah_3:Mephibosheth_1:3113,3113,Micah_3,son,Mephibosheth_1,logical,1CH 8:34,
Micah_3:Pithon_1:3114,3114,Micah_3,father,Pithon_1,logical,1CH 8:35,
Pithon_1:Micah_3:3115,3115,Pithon_1,son,Micah_3,explicit,1CH 8:35,
Micah_3:Melech_1:3116,3116,Micah_3,father,Melech_1,logical,1CH 8:35,
Melech_1:Micah_3:3117,3117,Melech_1,son,Micah_3,explicit,1CH 8:35,
Micah_3:Tarea_1:3118,3118,Micah_3,father,Tarea_1,logical,1CH 8:35,
Tarea_1:Micah_3:3119,3119,Tarea_1,son,Micah_3,explicit,1CH 8:35,
Micah_3:Ahaz_2:3120,3120,Micah_3,father,Ahaz_2,logical,1CH 8:35,
Ahaz_2:Micah_3:3121,3121,Ahaz_2,son,Micah_3,explicit,1CH 8:35,
Ahaz_2:Jehoaddah_1:3122,3122,Ahaz_2,father,Jehoaddah_1,explicit,1CH 8:36,
Jehoaddah_1:Ahaz_2:3123,3123,Jehoaddah_1,son,Ahaz_2,logical,1CH 8:36,
